first_genre,title,vote_average,revenue,budget,popularity,runtime,release_year
Horror,28 Days Later,7.1,82.719885,5,45.490374,113,2002
Drama,The Constant Gardener,6.8,82.46667,25,20.679652,129,2005
Drama,Carrie,5.8,82.394288,30,63.848541,100,2013
Crime,Hannibal Rising,6,82.169884,50,6.567065,121,2007
Drama,Elizabeth,7.1,82.150642,30,14.179538,124,1998
Action,Catwoman,4.2,82.102379,100,32.271938,104,2004
Thriller,Abduction,5.6,82.087155,35,19.893646,106,2011
Adventure,On Her Majesty's Secret Service,6.5,81.974493,6.5,25.289665,142,1969
Action,Act of Valor,6.3,81.272766,12,21.958055,110,2012
Action,Jimmy Neutron: Boy Genius,5.6,80.936232,25,12.739721,83,2001
Adventure,The Rundown,6.4,80.916492,85,24.107835,104,2003
Horror,Hostel,5.7,80.578934,4.8,38.83192,94,2005
Crime,Hot Fuzz,7.4,80.573774,12,38.623178,121,2007
Horror,Vampires Suck,4.2,80.547866,20,17.165039,82,2010
Comedy,Muppets Most Wanted,6.2,80.38329,50,14.808304,112,2014
Comedy,Nacho Libre,5.6,80.197993,32,14.642055,92,2006
Drama,Finding Forrester,7,80.049764,43,19.043286,136,2000
Drama,Footloose,6.4,80.035402,8.2,25.03414,107,1984
Action,Exit Wounds,5.3,79.958599,50,12.601306,101,2001
Action,The Golden Child,5.6,79.817939,25,15.26213,94,1986
Romance,What to Expect When You're Expecting,5.8,79.7,40,27.009723,110,2012
Thriller,WarGames,7,79.567667,12,23.161754,114,1983
Comedy,"Good bye, Lenin!",7.4,79.38488,4.8,11.086001,121,2003
Adventure,Conan the Barbarian,6.6,79.114085,20,31.802807,129,1982
Action,From Russia with Love,6.9,78.898765,2,41.298723,115,1963
Drama,If I Stay,7.3,78.874843,11,31.162838,106,2014
Comedy,The Boss,5.5,78.636257,29,20.55509,91,2016
Action,Collateral Damage,5.5,78.382433,85,18.827753,108,2002
Comedy,Scary Movie 5,4.6,78.378744,20,36.819044,86,2013
Action,The Terminator,7.3,78.3712,6.4,74.234793,108,1984
Action,Priest,5.4,78.309131,60,28.350927,87,2011
Drama,Drive,7.4,78.054825,15,49.294864,100,2011
Horror,Exorcist: The Beginning,4.7,78.000586,80,15.761384,114,2004
Science Fiction,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,78,25,15.505137,88,1991
Mystery,Hostage,6.2,77.944725,52,23.663713,113,2005
Action,The Sentinel,5.8,77.920346,60,15.352807,108,2006
Romance,Out of Sight,6.5,77.745568,48,16.000178,123,1998
Drama,Gandhi,7.4,77.737889,22,35.227212,191,1982
Horror,Sinister,6.7,77.712439,3,41.045084,110,2012
Drama,Windtalkers,5.8,77.628265,115,18.714197,134,2002
Thriller,The Number 23,6.3,77.566815,30,23.197408,101,2007
Comedy,Serendipity,6.6,77.516304,28,14.530803,90,2001
Comedy,The Back-Up Plan,5.7,77.477008,35,18.38292,106,2010
Action,The Grey,6.4,77.278331,25,48.552871,117,2012
Drama,There Will Be Blood,7.9,77.208711,25,37.817905,158,2007
Comedy,Diary of a Wimpy Kid: Dog Days,6,77.112176,22,13.410919,94,2012
Action,Shin Godzilla,6.5,77,15,9.476999,120,2016
Drama,Miracles from Heaven,6.7,77,16,10.248439,117,2016
Action,Stealth,4.9,76.932943,135,17.88953,121,2005
Drama,Coach Carter,7.3,76.669806,30,23.234651,136,2005
Adventure,The Muppet Movie,7,76.657,0,10.639916,97,1979
Drama,The Book Thief,7.4,76.586316,0,57.84156,131,2013
Comedy,Bend It Like Beckham,6.2,76.578641,3.500159,22.054546,112,2002
Horror,The Unborn,4.8,76.51405,16,15.788784,87,2009
Drama,Bad Santa,6.5,76.488889,23,26.58873,91,2003
Adventure,The Road to El Dorado,7,76.432727,95,37.054554,89,2000
Drama,United 93,6.9,76.286096,15,17.50138,111,2006
Crime,The Untouchables,7.6,76.270454,25,38.272889,119,1987
Crime,The Newton Boys,5.9,76,27,3.123583,113,1998
Drama,The Ides of March,6.5,75.993061,12.5,20.317469,101,2011
Drama,Cruel Intentions,6.6,75.902208,10.5,23.449703,97,1999
Comedy,Superman III,5.3,75.850624,39,22.164202,125,1983
Comedy,Barbershop,6.2,75.781642,12,10.297189,102,2002
Drama,Dreamcatcher,5.3,75.715436,68,26.792794,136,2003
Comedy,Diary of a Wimpy Kid,5.9,75.700498,15,21.095489,92,2010
Drama,The Rookie,6.5,75.597042,20,11.263361,127,2002
Drama,Stomp the Yard,6.1,75.511123,13,6.92205,114,2007
Horror,30 Days of Night,6.2,75.505973,30,33.394082,113,2007
Action,The Last of the Mohicans,7.1,75.505856,40,37.776566,112,1992
Comedy,The Change-Up,5.9,75.450437,52,32.015477,112,2011
Action,The Count of Monte Cristo,7.3,75.395048,35,26.595983,131,2002
Drama,Revolutionary Road,6.7,75.225693,35,20.360549,119,2008
Adventure,The Ghost and the Darkness,6.4,75,50,12.46525,109,1996
Comedy,Easy A,6.7,74.952305,8,45.395839,92,2010
Crime,Edge of Darkness,6.2,74.901339,80,24.657931,117,2010
Drama,The Prince of Tides,5.9,74.787599,30,3.845231,132,1991
Drama,Random Hearts,5.3,74.60857,64,4.137237,133,1999
Animation,Escape from Planet Earth,5.7,74.597643,40,18.14218,89,2013
Horror,From Hell,6.6,74.558115,35,26.134678,122,2001
Drama,Ladder 49,6.2,74.541707,60,10.99991,115,2004
Drama,Elizabeth: The Golden Age,6.6,74.237563,55,15.274137,114,2007
Action,The Core,5.4,74.208267,60,29.211255,136,2003
Comedy,August: Osage County,6.9,74.188937,25,20.561682,121,2013
Drama,Amistad,6.8,74,36,3.698276,155,1997
Drama,The Hurricane,7.2,73.956241,50,20.825781,146,1999
Action,Death Race,6,73.762516,45,42.57877,105,2008
Action,Deep Blue Sea,5.6,73.648228,60,22.991269,105,1999
Fantasy,Beetlejuice,7.1,73.326666,15,58.553213,92,1988
Drama,The Kite Runner,7.3,73.276047,20,10.446722,128,2007
Romance,To Rome with Love,5.6,73.244881,17,15.013386,111,2012
Comedy,"Dude, Where’s My Car?",5.2,73.180723,13,25.316146,83,2000
Action,Righteous Kill,5.9,73.174566,60,18.380176,101,2008
Comedy,Here Comes the Boom,6,73.100172,0,26.799913,105,2012
Comedy,Hotel for Dogs,5.7,73.03446,35,13.25753,100,2009
Animation,Barnyard,5.3,72.779,51,10.430832,90,2006
Action,Jackass Number Two,6.4,72.778712,11,11.227087,95,2006
Action,The One,5.7,72.7,49,21.746245,87,2001
Thriller,The Transporter Refueled,5.2,72.62967,25,25.002715,96,2015
Horror,Urban Legend,5.6,72.527595,14,12.159009,99,1998
Horror,A Nightmare on Elm Street 4: The Dream Master,5.8,72.5,7,17.113408,99,1988
Horror,Mirrors,6,72.436439,35,19.774543,110,2008
Family,Diary of a Wimpy Kid: Rodrick Rules,6.3,72.417394,21,14.329891,99,2011
Science Fiction,Eternal Sunshine of the Spotless Mind,7.9,72.258126,20,56.481487,108,2004
Action,Around the World in 80 Days,5.7,72.178895,110,22.643776,120,2004
Action,Babylon A.D.,5.4,72.108608,70,27.568194,101,2008
Drama,My Fair Lady,7.4,72.070731,17,20.786616,170,1964
Action,"O Brother, Where Art Thou?",7.3,71.868327,26,39.742009,106,2000
Action,RED,6.6,71.664962,58,41.430245,111,2010
Comedy,The Best Man Holiday,6.7,71.625195,17,7.210095,123,2013
Action,Run All Night,6.3,71.561644,50,74.64653,114,2015
Drama,What Dreams May Come,6.8,71.485043,85,21.891078,113,1998
Comedy,The Royal Tenenbaums,7.4,71.44125,21,24.13081,110,2001
Horror,"I, Frankenstein",5,71.154592,65,31.324734,92,2014
Action,xXx: State of the Union,4.7,71.073932,60,36.689223,101,2005
Action,The Score,6.7,71.069884,68,22.572323,124,2001
Thriller,The Counselor,5,71.009334,25,35.022029,117,2013
Drama,Cleopatra,6.7,71,31.115,13.244365,248,1963
Adventure,Anacondas: The Hunt for the Blood Orchid,4.9,70.992898,20,9.855474,97,2004
Romance,Groundhog Day,7.4,70.906973,14.6,52.744331,101,1993
Science Fiction,Firefox,5.5,70.687344,18,8.700565,136,1982
Romance,The House Bunny,5.6,70.44294,25,25.838073,97,2008
Science Fiction,Star Trek V: The Final Frontier,5.6,70.2,30,19.578249,107,1989
Comedy,Think Like a Man Too,6.4,70.181428,24,15.237142,105,2014
Comedy,Boomerang,5.4,70.1,40,6.420434,117,1992
Comedy,A Cinderella Story,6.1,70.067909,19,25.28132,95,2004
Western,3:10 to Yuma,6.9,70.01622,55,48.801089,122,2007
Horror,Halloween,7.4,70,0.3,30.301307,91,1978
Drama,The Lives of Others,7.9,70,2,34.938177,137,2006
Adventure,Lawrence of Arabia,7.8,69.995385,15,41.286336,216,1962
Drama,Children of Men,7.4,69.959751,76,35.387874,109,2006
Adventure,Curious George,6.2,69.834815,50,9.894346,86,2006
Drama,21,6.5,69.823199,35,45.149948,123,2008
Comedy,Splash,6.1,69.821334,8,21.735068,111,1984
Comedy,The Best Little Whorehouse in Texas,5.9,69.701637,35,4.189378,114,1982
Fantasy,The Kid,6,69.7,65,18.281798,104,2000
Action,Without a Paddle,5.3,69.631118,19,8.584398,95,2004
Horror,The Hills Have Eyes,6.1,69.623713,15,35.107857,107,2006
Comedy,Because I Said So,5.8,69.48549,0,18.678415,102,2007
Adventure,The Adventures of Sharkboy and Lavagirl,4.4,69.425966,50,12.31101,92,2005
Action,13 Hours: The Secret Soldiers of Benghazi,7,69.41137,50,42.526529,144,2016
Comedy,License to Wed,5.2,69.307224,35,14.503568,91,2007
Adventure,Babe: Pig in the City,5.2,69.13186,90,11.356079,92,1998
Action,Takers,6,69.055695,32,18.47242,107,2010
Drama,Anna Karenina,6.5,68.92915,0,26.38704,130,2012
Comedy,Guess Who,5.5,68.915888,35,3.74263,105,2005
Action,Brick Mansions,5.7,68.896829,28,25.520976,90,2014
Horror,House of Wax,5.5,68.766121,40,17.157738,113,2005
Comedy,The Men Who Stare at Goats,5.9,68.729358,24,20.69219,93,2009
Crime,Witness,7,68.706993,12,19.195399,113,1985
Science Fiction,2001: A Space Odyssey,7.9,68.7,10.5,86.201184,149,1968
Romance,The Sweetest Thing,5.3,68.69677,43,18.65632,84,2002
Adventure,Land of the Lost,5.3,68.688831,100,19.38841,102,2009
Action,Letters from Iwo Jima,7.2,68.673228,19,24.47248,141,2006
Crime,The Call,6.6,68.572378,13,34.532418,94,2013
Animation,Looney Tunes: Back in Action,5.6,68.514844,80,16.715631,90,2003
Adventure,Pokémon: Spell of the Unknown,5.9,68.411275,16,9.18885,93,2000
Drama,The X Files: I Want to Believe,5.5,68.369434,30,25.454549,104,2008
Horror,Ghost Ship,5.3,68.349884,35,27.724913,91,2002
Western,Open Range,7,68.296293,22,19.068175,139,2003
Comedy,The Watch,5.3,68.267862,68,39.395881,98,2012
Comedy,Moonrise Kingdom,7.6,68.263166,16,41.083914,94,2012
Horror,Saw VI,6,68.233629,11,31.900899,90,2009
Crime,Frequency,7,68.106245,31,19.258041,118,2000
Horror,Legion,5.2,67.918658,26,30.981604,100,2010
Drama,Son of God,5.9,67.800064,22,9.175762,138,2014
Horror,The Last Exorcism,5.6,67.73809,1.8,14.838986,87,2010
Science Fiction,Austin Powers: International Man of Mystery,6.5,67.683989,16.5,36.15716,94,1997
Action,Bandits,6.2,67.631903,75,24.353302,123,2001
Music,Jersey Boys,6.8,67.347013,40,14.199933,134,2014
Science Fiction,Star Trek: Nemesis,6.1,67.312826,60,21.605533,117,2002
Crime,Wild Things,6.3,67.2,20,25.041992,108,1998
Thriller,Boogeyman,4.6,67.192859,20,11.62423,89,2005
Drama,Coal Miner's Daughter,7.2,67.182787,15,3.826685,125,1980
Comedy,The Dilemma,5.2,67.112664,70,14.780634,111,2011
Drama,The Giver,6.4,66.980456,25,53.811461,94,2014
Adventure,The Messenger: The Story of Joan of Arc,6.2,66.976317,60,21.084542,148,1999
Horror,When a Stranger Calls,5.4,66.966987,15,4.688212,87,2006
Science Fiction,Skyline,4.7,66.821036,10,26.268209,100,2010
History,Selma,7.4,66.787908,20,29.023184,127,2014
Horror,The Cabin in the Woods,6.5,66.48608,30,73.987775,95,2012
Comedy,Not Another Teen Movie,5.5,66.468332,16,23.423082,89,2001
Drama,August Rush,7.1,66.122026,25,29.533437,114,2007
Comedy,Herbie Fully Loaded,5.1,66.002004,50,12.050755,101,2005
Action,Bad Company,5.4,65.977295,70,14.086292,116,2002
War,Flags of Our Fathers,6.7,65.900249,90,23.9366,132,2006
Action,Scarface,8,65.884703,25,70.105981,170,1983
Drama,Sweet November,6.4,65.754228,40,19.372805,119,2001
Drama,Ever After: A Cinderella Story,6.8,65.705772,26,21.988861,121,1998
Action,16 Blocks,6.2,65.664721,55,32.31022,105,2006
Fantasy,The Age of Adaline,7.4,65.663276,25,82.052056,112,2015
Action,Street Kings,6.3,65.569869,20,18.666876,109,2008
Comedy,Deuce Bigalow: Male Gigolo,5.5,65.535067,17,9.832326,88,1999
Crime,The American,5.8,65.464324,20,18.632156,104,2010
Comedy,Barbershop 2:  Back in Business,5.6,65.070412,18,6.501815,106,2004
Thriller,The Bank Job,6.6,64.822796,20,30.387754,112,2008
Horror,The Darkest Hour,4.8,64.626786,30,23.328823,89,2011
Science Fiction,Hot Tub Time Machine,6,64.572262,36,33.926473,101,2010
Adventure,Flushed Away,6,64.459316,149,22.550135,85,2006
Drama,Miracle,7,64.445708,28,7.534003,135,2004
Action,Kiss of the Dragon,6.4,64.437847,25,16.936576,98,2001
Adventure,The Imaginarium of Doctor Parnassus,6.3,64.352607,30,37.181019,123,2009
Family,Zathura: A Space Adventure,6.1,64.321501,65,15.194239,101,2005
Documentary,Jackass: The Movie,6.1,64.282312,5,14.752587,87,2002
Comedy,Wag the Dog,6.7,64.256513,15,13.581966,97,1997
Horror,28 Weeks Later,6.5,64.23844,15,34.759855,100,2007
Horror,The Boy,5.8,64.188367,10,38.179483,97,2016
Thriller,The Lazarus Effect,5.1,64.110728,3.3,20.304235,83,2015
Comedy,My Cousin Vinny,7.3,64.088552,11,19.231507,120,1992
Action,The Grandmaster,6.3,64.076736,3.86,19.947265,130,2013
Comedy,Baby Mama,5.8,63.833449,30,11.409124,99,2008
Animation,Space Chimps,5.2,63.800345,37,6.293217,81,2008
Action,Hanna,6.5,63.782078,30,31.191975,111,2011
Drama,High Crimes,6.1,63.78181,42,14.046705,115,2002
Comedy,"Hail, Caesar!",5.7,63.647656,22,39.006187,106,2016
Comedy,Begin Again,7.3,63.464861,8,35.735689,104,2013
Action,Tango & Cash,6.1,63.408614,55,22.787667,104,1989
Thriller,Side Effects,6.4,63.372757,30,48.237797,106,2013
Action,The Host,6,63.327201,44,42.933027,125,2013
Action,Lions for Lambs,6,63.215872,35,9.789027,92,2007
Horror,Jeepers Creepers 2,5.5,63.102666,17,19.045146,104,2003
Thriller,Contraband,6.1,63.1,25,31.364901,109,2012
Drama,The Longest Ride,7.3,63.013281,34,41.946523,128,2015
Horror,Unfriended,5.5,62.88209,1,41.972329,82,2015
Horror,The Reaping,5.4,62.771059,40,13.445697,99,2007
Romance,Honey,6,62.646763,18,18.492655,94,2003
Crime,Runner Runner,5.5,62.616646,30,22.975918,91,2013
Romance,The Crying Game,6.9,62.548947,3.705538,8.839651,112,1992
Comedy,Year One,4.6,62.3579,60,25.293538,97,2009
Adventure,Two Brothers,6.9,62.17205,74.5,8.884318,109,2004
Drama,Captain Corelli's Mandolin,5.5,62.112895,57,9.061866,131,2001
Drama,Brooklyn,7.2,62.076141,11,39.337949,111,2015
Action,Snakes on a Plane,5.1,62.022014,33,19.642328,105,2006
Adventure,The 13th Warrior,6.4,61.698899,160,27.220157,102,1999
Fantasy,R.I.P.D.,5.4,61.6485,130,39.448066,96,2013
Drama,Woman in Gold,7.3,61.619773,11,21.204929,120,2015
Horror,Krampus,5.9,61.548707,15,31.565117,98,2015
Drama,Flatliners,6.3,61.489265,26,24.114459,115,1990
Comedy,Funny People,5.7,61.458982,75,20.199057,146,2009
Comedy,National Lampoon's Vacation,7.1,61.399552,15,22.838834,98,1983
Action,After the Sunset,6,61.347797,60,14.113066,97,2004
Action,The Legend of Hercules,4.4,61.279452,70,25.020428,99,2014
Adventure,The Walk,6.9,61.181942,35,37.335721,123,2015
Action,Crossroads,4.7,61.14103,12,6.703319,93,2002
Comedy,The Shaggy Dog,4.5,61.112916,50,4.280619,98,2006
Action,Colombiana,6.5,60.965854,40,33.785969,108,2011
Horror,The Omen,7.2,60.92298,2.8,25.939385,111,1976
Fantasy,My Super Ex-Girlfriend,4.8,60.896147,0,20.252143,95,2006
Science Fiction,Mission to Mars,5.7,60.874615,90,16.058284,114,2000
Comedy,Zoolander,6.1,60.780981,28,38.0958,89,2001
Drama,A History of Violence,6.9,60.740827,32,34.628738,96,2005
Comedy,(500) Days of Summer,7.2,60.722734,7.5,45.610993,95,2009
Action,Kick-Ass 2,6.3,60.7,28,40.28635,103,2013
Drama,Kiss the Girls,6.2,60.527873,27,18.913,115,1997
Drama,Marie Antoinette,6.5,60.47434,40,22.364549,123,2006
Action,Ninja Assassin,6.2,60.462347,40,19.085403,99,2009
Drama,21 Grams,7.2,60.427839,20,32.243357,124,2003
Crime,Monster,7,60.378584,8,19.683187,110,2003
Fantasy,Scrooged,6.7,60.328,0,21.620317,101,1988
Drama,The Insider,7.3,60.289912,90,26.153669,157,1999
Drama,Secretariat,6.8,60.251371,35,9.525037,123,2010
Thriller,The Ghost Writer,6.7,60.222298,45,21.118196,128,2010
Action,Chain Reaction,5.3,60.209334,50,20.58862,107,1996
Drama,The International,6,60.161391,50,13.391833,118,2009
Comedy,A Haunted House,5.4,60.141683,2.5,18.661541,86,2013
Comedy,Why Did I Get Married Too?,6.1,60.072596,20,2.986286,121,2010
Fantasy,Beautiful Creatures,5.6,60.052138,60,40.721373,124,2013
Romance,Duplicity,5.7,60,78.146652,13.630049,125,2009
Drama,Selena,7,60,20,6.92592,127,1997
Action,"It's a Mad, Mad, Mad, Mad World",7,60,9.4,14.562991,163,1963
Comedy,Something Borrowed,5.9,59.901913,35,14.029012,112,2011
Comedy,Next Friday,6.4,59.827328,11,9.337388,98,2000
Adventure,Dr. No,6.9,59.6,0.95,48.901542,110,1962
Drama,Quartet,6.3,59.520298,11,7.722021,98,2012
Science Fiction,The Flintstones in Viva Rock Vegas,4.4,59.468275,83,6.248309,90,2000
Comedy,Rock of Ages,6,59.418613,75,23.515938,123,2012
Drama,One Day,7,59.389433,15,16.629173,107,2011
Horror,Jeepers Creepers,6.1,59.217789,10,23.316208,90,2001
Comedy,Good Luck Chuck,5.5,59.192128,25,21.729434,101,2007
Thriller,The Gift,6.7,58.978653,5,27.247013,108,2015
Drama,Chariots of Fire,6.8,58.972904,5.5,10.439971,123,1981
Comedy,The Story of Us,5.9,58.900031,50,6.22577,95,1999
Romance,The Blue Lagoon,5.8,58.853106,4.5,22.585384,104,1980
Action,Agent Cody Banks,5,58.795814,28,11.859396,102,2003
Comedy,Morning Glory,6.1,58.78518,40,22.491388,102,2010
Comedy,Must Love Dogs,5.8,58.405313,30,11.120167,98,2005
Horror,The Ninth Gate,6.3,58.401898,38,30.359164,133,1999
Comedy,That's My Boy,5.5,58.058367,70,21.723897,116,2012
Comedy,Sliding Doors,6.5,58,6,15.639016,99,1998
Mystery,Sky Captain and the World of Tomorrow,5.7,57.958696,70,24.664776,107,2004
Horror,Red Eye,6.2,57.891803,26,8.802626,85,2005
Adventure,Aliens in the Attic,5.3,57.881056,45,13.707183,86,2009
Action,Killer Elite,6.1,57.777106,66,29.501489,116,2011
Drama,Drumline,6.2,57.588485,20,4.748929,118,2002
Crime,Boyz n the Hood,7.4,57.504069,6.5,17.705671,112,1991
Action,Commando,6.4,57.5,10,34.224204,90,1985
Adventure,Inkheart,6,57.490374,60,27.018886,106,2008
Drama,Derailed,6.1,57.479076,22,17.7091,108,2005
Drama,Pet Sematary,6.4,57.469467,11.5,20.747994,103,1989
Drama,Madea's Family Reunion,6,57.231524,6,5.882208,110,2006
Adventure,Walking Tall,6,57.22389,56,23.438398,86,2004
Science Fiction,Predator 2,5.9,57.120318,35,27.934978,108,1990
Action,Smokin' Aces,6.4,57.103895,17,23.491962,109,2006
Science Fiction,The Mist,6.7,57.09619,18,37.104353,126,2007
Adventure,Shanghai Noon,6.2,56.932305,55,25.400935,110,2000
Horror,Lake Placid,5.5,56.870414,27,11.678561,82,1999
Crime,Murder by Numbers,6,56.714147,50,16.167093,120,2002
Drama,A Civil Action,6.1,56.702901,70,10.147321,115,1998
Action,Elektra,4.8,56.681566,43,28.613892,97,2005
Action,Tombstone,7.4,56.505065,25,30.537845,130,1993
Action,Cradle 2 the Grave,5.8,56.489558,25,12.837116,101,2003
Action,Cellular,6.1,56.422687,25,24.459948,94,2004
Action,15 Minutes,5.7,56.35998,60,15.205371,120,2001
Drama,The Eye,5.5,56.309766,12,11.135734,98,2008
Drama,Lucky Number Slevin,7.4,56.308881,27,36.921445,110,2006
Drama,Frida,7.3,56.298474,12,18.422327,123,2002
Adventure,Into the Wild,7.8,56.255142,15,43.644978,148,2007
Romance,Kicking & Screaming,5.6,56.070433,45,8.99269,95,2005
Adventure,Doom,5,55.987321,60,29.261348,105,2005
Comedy,Zoolander 2,4.7,55.969,50,37.253774,100,2016
Drama,Pay It Forward,7,55.707411,40,24.313684,122,2000
Action,Cop Out,5.3,55.583804,30,25.825771,107,2010
Family,The Lizzie McGuire Movie,5.7,55.534455,17,11.927667,94,2003
Thriller,Out of Time,6.1,55.495563,50,14.993459,105,2003
Comedy,"Definitely, Maybe",6.7,55.447968,0,29.173266,112,2008
Adventure,Quest for Fire,7.1,55.260558,12,6.537986,100,1981
Drama,Extremely Loud & Incredibly Close,6.9,55.247881,40,31.066874,129,2011
Drama,Dallas Buyers Club,7.9,55.198285,5,59.454473,117,2013
Comedy,Why Did I Get Married?,6.1,55.184721,15,2.005111,113,2007
Fantasy,The Ant Bully,5.5,55.181129,50,20.239061,88,2006
Drama,The Mothman Prophecies,6.1,55.157539,32,14.733513,119,2002
Thriller,Eastern Promises,7.2,55.112356,51.5,35.481169,100,2007
Comedy,Spanglish,5.8,55.041367,80,14.209329,130,2004
Comedy,Analyze That,5.7,55.003135,60,21.08952,96,2002
Mystery,The Crazies,6.2,54.95614,20,28.867568,101,2010
Drama,We Own the Night,6.5,54.926886,21,14.518708,117,2007
Comedy,St. Vincent,7.1,54.837234,13,43.791745,102,2014
Comedy,The Three Stooges,4.9,54.819301,30,14.585968,92,2012
Action,Driven,4.5,54.744738,94,8.468586,116,2001
Action,The Punisher,6.1,54.700105,33,35.099611,124,2004
Comedy,Small Soldiers,6.2,54.682547,40,23.088571,110,1998
Drama,The Tree of Life,6.5,54.674226,32,43.862456,139,2011
Drama,Open Water,5.4,54.667954,0.13,15.611857,79,2004
Drama,"Good Night, and Good Luck.",6.8,54.6,7,17.717681,93,2005
History,Milk,7.1,54.586584,20,30.909699,128,2008
Action,No Escape,6.7,54.418872,5,38.006982,103,2015
Mystery,Domestic Disturbance,5.4,54.249294,75,8.41856,89,2001
Drama,La Bamba,6.8,54.215416,6.5,6.847099,108,1987
Horror,Prophecy,5.4,54,12,8.61659,102,1979
Drama,The Verdict,7.4,53.97725,16,7.980632,129,1982
Comedy,The Five-Year Engagement,5.7,53.909751,30,27.71063,124,2012
Comedy,Tin Cup,5.9,53.854588,45,10.731574,135,1996
Crime,No Good Deed,5.6,53.830415,13.2,24.656068,83,2014
