BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY
6.420394,136.72,136.72,0.333333,0
275.8837,424.44,424.44,1,0
234.183227,617.3,447.5,0.916667,0.25
72.033516,837.43,798.43,1,0
14.434808,237.48,237.48,1,0
152.557222,1410.35,714.9,1,0
47.193664,132,132,0.166667,0
825.977042,0,0,0,0.166667
417.898933,1735.17,618.5,0.9,0.1
72.794263,227.64,227.64,1,0
25.35204,355.16,355.16,1,0
19.161629,638.08,638.08,1,0
32.381593,445.7,445.7,0.833333,0
35.518273,283.8,283.8,0.833333,0
147.193451,2863.92,2863.92,1,0
556.359504,1111.12,1111.12,0.833333,0
274.604824,341.37,341.37,0.583333,0
330.273411,53.8,0,0.25,0
63.685705,690.84,690.84,1,0
53.684439,862.47,862.47,0.75,0
94.116597,1041.5,916.5,0.833333,0
56.798467,93.1,93.1,0.583333,0
267.668693,2518.37,1910.81,1,0.083333
597.410794,344.75,55.45,0.25,0.416667
97.299991,427.67,427.67,0.666667,0
380.517893,2590.27,487.81,0.916667,0
542.051302,4896.9,4175.44,1,0.083333
36.979201,0,0,0,0.166667
122.113869,1105.92,1105.92,1,0
77.321718,278.44,278.44,1,0
331.503219,332.74,332.74,0.545455,0
159.36681,1277.5,1277.5,0.583333,0
258.837282,831.6,831.6,1,0
61.080098,729.6,729.6,1,0
77.32592,664.51,664.51,0.916667,0
42.852743,381.2,381.2,0.916667,0
256.028048,627.42,627.42,0.833333,0
29.929842,259.59,259.59,0.166667,0
127.240494,760.36,671.36,1,0
408.656365,941.64,941.64,1,0
74.195316,796.56,796.56,1,0
31.475251,479.96,479.96,1,0
304.309784,289.75,289.75,0.5,0
864.410501,0,0,0,0.1
21.168201,236.4,228,1,0
148.376249,600,0,0.083333,0
64.995822,550,550,0.916667,0
23.167831,375,375,1,0
101.874313,70,0,0.083333,0.333333
65.11995,898.64,428.44,0.416667,0
452.907592,0,0,0,0.444444
18.105265,244.92,244.92,1,0
49.022296,480.27,480.27,1,0
37.890131,483.3,483.3,1,0
482.028341,106.47,106.47,0.5,0
503.732786,1730.3,329.15,0.916667,0
444.183285,0,0,0,0.444444
113.122729,987.23,987.23,1,0
223.772475,3654.08,3362.67,1,0
123.456942,1378.92,1378.92,1,0
654.849672,630,0,0.083333,0
909.846336,590,0,0.375,0.25
347.251558,210.8,210.8,0.833333,0
308.542887,680,0,0.166667,0
79.189929,699.12,699.12,1,0
72.369731,588,588,1,0
269.309231,280.25,280.25,0.916667,0
54.713751,578.6,578.6,0.833333,0
274.305611,419.88,419.88,1,0
615.726189,1317.34,0,0.222222,0
445.921101,1580.56,878.95,1,0.5
37.759404,398.64,398.64,1,0
86.905609,1106.4,1106.4,1,0.083333
399.156352,2870.76,1976.27,1,0
214.610294,496,496,1,0
375.583779,1567.4,0,0.583333,0.083333
352.736999,1833.9,0,0.416667,0
491.605909,747.55,747.55,0.818182,0
504.409631,338.9,139.9,0.416667,0
781.279607,1370.19,0,0.75,0
364.219107,142.52,0,0.083333,0.25
313.87913,2746.84,576.84,1,0
58.83251,551.93,551.93,1,0
123.791796,1202.5,1202.5,0.666667,0
160.816558,1755.76,0,1,0
510.339352,509.55,0,0.25,0.166667
120.632505,1310.2,0,0.166667,0
120.307206,653.95,0,0.416667,0
213.233979,2140.96,1975.17,0.833333,0
493.557307,1653.34,1093.51,0.583333,0.166667
134.613205,0,0,0,0.090909
180.32895,810.6,810.6,0.916667,0
541.915572,1377.72,0,0.25,0
25.72535,150.48,150.48,0.25,0
221.861874,0,0,0,0.083333
193.12654,1955.98,1955.98,1,0
162.972111,1586.6,1586.6,0.833333,0.083333
998.231433,1622.23,749.97,1,0
821.011673,399.99,0,0.083333,0
10.486808,241.27,0,0.083333,0
390.008261,0,0,0,0.083333
467.345479,46.74,46.74,0.166667,0
366.084233,1167.39,0,0.5,0.083333
633.209696,1625.01,459.65,1,0
49.269195,213.75,213.75,0.75,0
708.315197,2252.32,1800,0.818182,0
772.647723,0,0,0,0.125
1.841583,67.5,67.5,0.083333,0
88.905573,537.56,0,0.25,0
542.036699,423.86,0,1,0
1088.996599,0,0,0,0.75
953.772248,747.62,0,0.166667,0.5
277.308988,1588.34,1088.34,0.916667,0
2092.971853,0,0,0,0.333333
364.140613,1462.38,0,0.333333,0
783.550476,175.8,0,0.444444,0.444444
12.65849,166.32,166.32,0.333333,0
793.005227,4.99,0,0.083333,0
713.959917,542.96,90,0.833333,0.166667
770.11922,0,0,0,0.142857
1339.008889,0,0,0,0.125
845.930093,2384.15,1177.72,1,0.083333
987.102704,66.5,0,0.083333,0.083333
1029.85333,727.51,0,0.333333,0.666667
1706.846933,1000,0,0.142857,0.714286
1109.109473,113,0,0.1,0.1
1061.570865,0,0,0,0.166667
50.571196,499.98,499.98,0.5,0
844.022439,0,0,0,0.166667
325.038037,512.16,407.16,0.833333,0
933.072519,12.4,0,0.083333,0.166667
788.618659,2053.78,958.87,0.916667,0
449.123098,65,0,0.090909,0.272727
1060.039731,340,291,0.5,0
545.819208,49.55,49.55,0.25,0
933.278656,182.55,182.55,0.25,0.416667
679.508597,380.1,380.1,0.416667,0
1056.954525,0,0,0,0.333333
768.881695,408.59,0,0.25,0
826.283578,2241.87,300.32,1,0
937.434519,1124.88,39.25,0.416667,0
1037.797184,103.27,0,0.25,0.75
832.183808,0,0,0,0.333333
896.347796,0,0,0,0.25
1367.301373,231.41,231.41,1,0
858.857651,1013.61,382.48,0.5,0
912.87668,4337.19,1426.56,1,0.25
594.268871,1036.76,69.96,0.583333,0
1222.080889,750,750,1,0.333333
332.678531,0,0,0,0.25
1106.42635,0,0,0,0.333333
51.65143,398.98,398.98,0.5,0
1299.554504,0,0,0,0.5
767.871111,1878.51,1878.51,0.833333,0.5
1245.654818,626.56,0,0.428571,0.285714
528.107264,674.52,674.52,1,0
804.006538,0,0,0,0.083333
37.021347,133.35,133.35,0.083333,0
833.541256,0,0,0,0.333333
738.067431,752.97,0,0.666667,0
1174.352352,0,0,0,0.083333
1141.349418,6003.86,2529.51,1,0
1143.333419,0,0,0,0.083333
860.268175,0,0,0,0.333333
873.680279,2397.05,1324.59,1,0.583333
969.583332,0,0,0,0.083333
1299.904896,0,0,0,0.444444
903.29781,2697.48,2546.98,1,0
1219.044349,0,0,0,0.333333
472.529777,358.2,358.2,0.5,0.083333
591.103032,626.69,0,0.166667,0
753.518771,1737.87,1488.75,1,0.083333
825.207867,0,0,0,0.3
1673.480135,0,0,0,0.333333
1120.08097,0,0,0,0.25
923.977036,0,0,0,0.416667
1221.439496,1045.76,86.54,0.888889,0.555556
1575.508838,0,0,0,0.125
722.855351,0,0,0,0.166667
1264.152747,2358.28,186.48,1,0.166667
1380.30715,664.83,664.83,0.666667,0.166667
200.988312,0,0,0,0.083333
1095.420541,806.37,0,0.5,0.3
1142.909141,0,0,0,0.5
661.199437,150,0,0.083333,0.25
1420.656377,0,0,0,0.25
811.071722,208.92,208.92,0.666667,0.166667
306.688361,0,0,0,0.083333
876.366489,4537.12,252.01,1,0
1191.749595,0,0,0,0.166667
1096.949604,227.55,0,0.083333,0
1644.123638,0,0,0,0.166667
1576.305029,0,0,0,0.416667
1466.852542,543.58,0,0.25,0
1396.214811,3729.35,1240,1,0.25
1648.701838,740.7,89.8,0.5,0
1551.908555,416.64,311.64,1,0
1085.316705,0,0,0,0.6
1265.805627,0,0,0,0.25
1880.817982,0,0,0,0.333333
1812.30897,219.8,0,0.083333,0.333333
1737.967907,249,0,0.083333,0.416667
1163.222817,0,0,0,0.166667
1089.351276,595.83,32.33,0.25,0.083333
1534.969344,1476.19,0,1,0
1873.61991,396.26,0,0.571429,0.571429
1622.84216,248.74,248.74,0.333333,0.25
1218.208868,0,0,0,0.363636
1222.050009,0,0,0,0.166667
1586.128233,185,0,0.083333,0.25
1663.967468,0,0,0,0.333333
412.592491,0,0,0,0.25
1205.191816,0,0,0,0.5
810.089776,1428.89,0,0.181818,0
2230.477487,0,0,0,0.142857
1209.031561,103.91,0,0.083333,0.416667
1382.376636,77.91,77.91,0.083333,0.166667
788.425212,94.38,62.3,0.166667,0.5
1572.097459,0,0,0,0.083333
1096.994956,0,0,0,0.166667
1095.041551,1132.36,754.92,1,0
1152.591573,50,0,0.166667,0.166667
1714.895872,1259.93,124.97,0.416667,0.5
1022.71734,120.09,0,0.083333,0
1193.342587,311.45,162.3,0.833333,0.5
2024.263677,56,0,0.125,0.5
1108.316745,480.7,480.7,0.909091,0.272727
1841.606048,0,0,0,0.625
1377.230621,0,0,0,0.25
1822.259235,0,0,0,0.25
1822.43199,177.23,106.97,0.083333,0
1700.502651,0,0,0,0.083333
1109.911791,3150,720,1,0
1236.088709,0,0,0,0.5
2063.855487,220.4,0,0.083333,0.666667
1956.708852,1351.68,448.28,0.833333,0.083333
1508.132993,0,0,0,0.375
1068.031748,98.97,98.97,0.416667,0
2125.107734,663.04,0,0.75,0.083333
2199.65234,0,0,0,0.428571
1757.439933,0,0,0,0.166667
1594.994317,667,98,0.875,0.5
2141.675003,0,0,0,0.222222
2158.419812,154.53,38.73,0.375,0.25
1865.008929,0,0,0,0.25
1709.693956,2,0,0.083333,0.25
1793.970596,1004.9,0,0.583333,0
2230.689402,0,0,0,0.166667
1819.444477,0,0,0,0.333333
2170.916313,70.77,0,0.083333,0.25
526.858793,0,0,0,0.25
1276.491537,65.8,0,0.166667,0.5
1193.644707,850.15,0,0.416667,0.416667
1836.565272,0,0,0,0.166667
2096.451649,165.29,0,0.222222,0.222222
1158.905046,82.9,82.9,0.333333,0.583333
1492.606493,0,0,0,0.555556
1274.544399,0,0,0,0.333333
1793.954788,0,0,0,0.083333
1607.053725,451.9,116.9,0.25,0
1607.551793,0,0,0,0.583333
2021.514867,1582.84,27.95,0.5,0
1497.145968,0,0,0,0.375
1731.623546,0,0,0,0.166667
2075.314278,588.67,311.04,1,0
2068.865586,0,0,0,0.166667
2007.080218,75,75,0.25,0.166667
1950.482518,0,0,0,0.333333
1396.385805,25.2,0,0.083333,0.583333
1874.572121,0,0,0,0.916667
1890.946618,0,0,0,0.25
1710.418727,0,0,0,0.3
2116.845833,898.34,898.34,0.916667,0.166667
1929.069939,0,0,0,0.166667
1946.447038,411.38,0,0.25,0.083333
765.146736,0,0,0,0.375
1460.077343,79.8,0,0.1,0.6
1356.785114,0,0,0,0.75
2159.370933,627.23,133.75,0.75,0.25
625.292621,1215.64,0,0.083333,0
1794.531623,0,0,0,0.166667
985.457755,672.31,569.31,1,0
1963.239125,67.55,67.55,0.25,0.333333
2075.870968,0,0,0,0.166667
1915.189848,0,0,0,0.25
1456.399956,0,0,0,0.727273
930.286054,3039.16,2600,1,0
1488.113177,0,0,0,0.5
2071.951442,2090.21,2090.21,1,0
1780.188356,845.67,814.17,0.75,1
1157.568538,329,292,0.666667,0
2080.312991,25,25,0.111111,0.333333
2077.343786,479.94,284.94,0.75,0.166667
2041.527181,94.16,94.16,0.083333,0.416667
2130.117689,63.38,63.38,0.166667,0.25
2005.438728,956.05,137.32,0.583333,0
2220.063789,2530.12,0,1,0.083333
1602.425383,0,0,0,0.583333
1727.333496,560.75,392.1,0.454545,0
2235.729892,83,45,0.333333,0.166667
2261.132204,0,0,0,0.333333
2162.267501,151.13,0,0.166667,0.166667
2229.857287,45.65,0,0.083333,0
2032.338405,158.24,158.24,0.666667,0.25
2271.907354,0,0,0,0.583333
1775.884148,0,0,0,0.333333
1902.444082,0,0,0,0.083333
1832.539694,1311.8,235.64,0.75,0
1952.189994,297.59,198,0.5,0.166667
1279.305202,2071.7,0,0.5,0.333333
2177.338711,0,0,0,0.083333
665.623904,581.43,581.43,0.583333,0.083333
2017.948347,1137.55,0,0.333333,0.166667
2267.664008,0,0,0,0.083333
1378.110585,0,0,0,0.083333
2368.013568,0,0,0,0.5
1804.401706,40,0,0.083333,0.25
1372.443049,0,0,0,0.333333
2235.103331,720.6,0,1,0.083333
1965.755378,889.66,309.57,1,0
2305.006202,0,0,0,0.166667
2112.383095,0,0,0,0.25
2249.367093,902.43,0,0.5,0
1930.738051,0,0,0,0.1
2076.211673,1057,1057,0.416667,0
2237.238086,120,0,0.125,0
1924.657194,0,0,0,0.166667
2325.373366,0,0,0,0.583333
2292.952733,0,0,0,0.166667
2101.04762,184,0,0.166667,0.666667
1969.737768,0,0,0,0.222222
447.648987,17.8,0,0.083333,0.25
2165.436389,0,0,0,0.25
2490.787594,176.65,109.96,1,0.083333
818.310935,1071.8,51.8,0.333333,0.166667
2059.035678,0,0,0,0.083333
2138.185971,45.65,0,0.083333,0
2413.719637,0,0,0,0.083333
2255.261218,0,0,0,0.166667
2373.308268,0,0,0,0.416667
1963.698617,1582.88,323.06,0.166667,0.333333
2408.162021,0,0,0,0.333333
2182.907415,0,0,0,0.083333
1857.961278,0,0,0,0.333333
759.198024,1769.79,409.9,0.5,0
1849.017387,0,0,0,0.166667
2336.363625,924.19,924.19,1,0.166667
1770.072581,0,0,0,0.083333
2384.257016,0,0,0,0.166667
1723.887407,2598.91,1165.81,0.916667,0.166667
1497.129794,2571.48,703.56,0.833333,0
2444.389258,0,0,0,0.25
2272.494247,614.37,179,0.75,0.166667
2091.627351,4361.04,2035.21,1,0.833333
1226.561937,360,0,0.857143,0.857143
1630.991993,578.9,578.9,0.666667,0.083333
1329.967543,2009.12,712.44,1,0.25
1688.247199,1937.64,1009.46,0.818182,0.454545
1478.089943,245.01,0,0.1,0.6
2224.065672,81.84,0,0.083333,0.666667
2135.406047,1600.09,174.96,0.833333,0.083333
2517.38247,320,0,0.166667,0.5
2271.102591,272.93,272.93,0.583333,0.083333
2365.48995,0,0,0,0.666667
1608.163254,1130.6,0,1,0.166667
2492.985289,74.5,74.5,0.083333,0.333333
2285.068731,0,0,0,0.166667
1508.80711,372.16,46.84,0.416667,0.166667
2133.665075,320,0,0.1,0.2
2487.42306,113.25,113.25,0.416667,0.083333
2421.943818,612,536,0.916667,0.416667
2089.451704,1256.49,376.88,0.666667,0.166667
2285.604784,75,75,0.25,0.333333
2468.506177,0,0,0,0.25
2447.783112,431.96,141.96,0.583333,0
2433.487018,0,0,0,0.272727
1986.566642,551.06,0,0.375,0.25
2288.014844,1753.46,0,1,0
2453.444449,622.16,622.16,0.666667,0
1728.280785,0,0,0,0.5
2382.328208,899.58,486.3,1,0.166667
1931.8739,477.7,427.7,0.909091,0.181818
1819.529197,219.26,0,0.25,0.333333
801.703734,387.77,387.77,0.583333,0
2279.831751,0,0,0,0.166667
1078.888565,3107.85,886.11,0.666667,0
2066.764509,421.12,0,0.083333,0.333333
1654.795346,2530.48,1311.26,0.75,0.25
2042.585017,498.96,498.96,0.857143,0.285714
2389.347926,382.5,382.5,0.75,0
1945.906455,1650.52,1650.52,1,0.083333
1565.025253,3035.98,2250.38,1,0.666667
2403.175046,0,0,0,0.333333
2459.862339,678,0,1,0.25
2302.184366,2856.57,1933.73,1,0
2369.29723,1020.53,1020.53,0.75,0.083333
2462.416736,1207.3,0,0.25,0.166667
255.851136,311.8,311.8,0.666667,0
2048.834742,3342.9,1435,1,0.1
2150.940844,1105.74,1105.74,1,0.142857
2529.016337,1040.74,1040.74,1,0
2321.846501,2675,0,0.666667,0.166667
177.551278,66.25,66.25,0.416667,0
1562.60448,880.22,63.34,0.416667,0
2160.127684,353.22,225.94,0.916667,0.25
2849.47477,574.92,574.92,1,0
1643.215639,0,0,0,0.363636
2473.466078,0,0,0,0.272727
2046.727519,1369.72,947.28,0.75,0.166667
1659.190866,770.9,770.9,1,0.083333
1809.917132,266.64,266.64,1,0
2383.427985,95.08,0,0.083333,0.166667
2569.237357,0,0,0,0.25
703.368382,64,64,0.5,0
639.73038,951.05,166,0.5,0
817.439653,1091,0,0.083333,0
963.467447,720.57,0,1,0
1080.956258,386.78,0,0.333333,0.333333
1269.019947,445.46,445.46,1,0
78.910866,828.14,527.14,0.416667,0
2403.75955,367.16,0,0.333333,0
2508.405988,875.05,365.15,1,0
8.172299,114,114,0.5,0
263.581756,1944.26,1244.26,0.5,0.083333
20.595501,289.78,289.78,0.416667,0
12.886661,1437.15,37.35,0.333333,0
41.642389,75.99,0,0.142857,0
10.564262,240.25,0,0.5,0
49.378783,542.34,0,0.25,0
19.587949,299.77,299.77,1,0
26.625558,199.2,199.2,1,0
88.570138,535.83,535.83,1,0
31.083023,138.04,138.04,0.583333,0
16.004225,159.44,159.44,0.583333,0
103.611789,960.24,960.24,1,0
17.734657,209.28,209.28,1,0
35.120942,372,372,1,0
171.402357,755.5,755.5,1,0
83.258534,41.4,29.5,0.25,0
126.467835,319.34,319.34,0.333333,0
120.658015,349.12,0,0.25,0
56.13816,555.1,443.1,0.916667,0
25.576426,225,225,1,0
37.980086,450,450,1,0
147.14671,356.68,356.68,1,0
434.932876,933.8,933.8,1,0
210.618047,290,290,0.833333,0
69.190177,431.52,431.52,1,0
90.582466,809.79,809.79,1,0
61.253237,377.86,299.86,1,0
109.473217,1251.26,615.47,0.833333,0
454.580913,1229.57,0,0.416667,0
188.132508,515.88,436.88,0.833333,0
388.873921,1579.15,116.8,0.583333,0
104.693836,783.24,783.24,1,0
663.415354,608.18,0,0.333333,0.25
1034.555485,5787.66,694.66,0.833333,0
2439.976275,499.59,499.59,0.916667,0
1735.597569,1591.11,0,0.666667,0
1670.146578,3420.97,0,0.25,0
2001.407378,4793.35,3661.93,1,0
5.801666,88.97,55.97,0.166667,0
88.012898,975,975,0.583333,0
11.944853,88.93,0,0.083333,0
2537.257188,0,0,0,0.166667
2571.284657,0,0,0,0.416667
2516.753364,606.62,7.67,0.833333,0
3003.711667,349.45,349.45,0.636364,0
288.474257,1025.03,1025.03,1,0
276.446975,1429.39,1329.39,1,0
312.928384,0,0,0,0.083333
517.574276,4235.28,3769.7,0.916667,0
1817.618232,623.19,623.19,1,0.083333
2392.917738,12462.44,0,0.916667,0
341.233281,277.06,277.06,0.583333,0
2572.508325,64,0,0.083333,0.083333
2374.663583,2242.26,1019.3,1,0.083333
9.153671,126.6,126.6,0.5,0
4.334047,73.17,73.17,0.3,0
1.816814,21.05,21.05,0.083333,0
63.047104,766.56,591.56,0.833333,0
635.090434,5758.71,3506.34,0.75,0
379.198083,40,40,0.166667,0
56.060327,13.69,13.69,0.083333,0
497.510544,569.94,428.54,0.75,0.166667
684.658511,184.68,184.68,1,0
1384.792038,133.34,133.34,0.333333,0
2638.45383,0,0,0,0.166667
2689.895528,0,0,0,0.083333
2008.461205,0,0,0,0.083333
2437.73951,1093.93,398.64,1,0.166667
2493.134397,253,225,0.833333,0.333333
2228.47847,979.11,782.06,1,0.166667
2590.469749,459.12,37.12,0.333333,0
2540.664814,383.28,383.28,1,0
279.608696,3034.92,3034.92,1,0
970.862162,563.82,0,0.833333,0
2347.486095,0,0,0,0.428571
0.004816,51.7,51.7,0.25,0
1.344661,785.9,785.9,1,0
11.902047,0,0,0,0.083333
0.920339,343.4,343.4,0.833333,0
16.967335,2767.85,2272.26,1,0
3.198999,45.87,45.87,0.083333,0
0.704307,963.9,356.62,0.5,0
8.087225,515,515,0.833333,0
7.367128,479.71,0,0.333333,0.222222
1.599053,188,0,0.083333,0.083333
7.14111,288,288,1,0
82.227363,1108.36,239.2,0.75,0
5.416921,288.8,288.8,0.916667,0
2.508768,302.91,0,1,0
85.881798,0,0,0,0.166667
8.061012,133,133,0.25,0
2.100274,65,0,0.083333,0
48.926154,305.79,0,0.090909,0
2.910578,56.94,56.94,0.25,0
5.644904,47.5,47.5,0.25,0
2.117128,99.96,99.96,1,0
7.336804,74,0,0.166667,0
25.201833,609.01,609.01,1,0
1.753241,0,0,0,0.142857
7.166625,62,62,0.166667,0
7.047482,321.07,0,0.916667,0
1.869435,0.24,0,0.083333,0
24.389998,0,0,0,0.083333
245.336939,909,0,0.083333,0
9.113909,106.56,106.56,1,0
2.175751,0,0,0,0.083333
101.083401,553.36,413.36,0.666667,0.166667
5.1807,0,0,0,0.083333
20.933565,295.32,295.32,0.333333,0
7.472301,80,80,0.166667,0
5.265937,22.5,22.5,0.083333,0
42.055305,774.37,774.37,1,0
6.903243,145.01,145.01,0.75,0
80.167956,1053.52,0,0.416667,0
130.890211,131.26,131.26,0.333333,0
4.620029,59.67,59.67,0.916667,0
15.492415,65,0,0.083333,0
67.86054,295.64,106.64,0.666667,0
3.76029,45,45,0.083333,0
137.775633,0,0,0,0.166667
16.270638,1131.46,0,0.2,0
40.332553,158.37,158.37,0.083333,0
18.288834,0,0,0,0.083333
214.592814,0,0,0,0.083333
12.039155,100,100,0.181818,0
14.775035,80.44,80.44,0.333333,0
22.151355,134.87,69.89,0.333333,0
2.872146,37,0,0.083333,0
8.286935,125,125,0.833333,0
20.639295,464.64,464.64,1,0
291.598301,0,0,0,0.083333
31.299159,185.13,185.13,0.5,0
30.217276,332.5,332.5,0.583333,0
11.395369,100.5,100.5,0.5,0
4.392146,47.96,47.96,0.166667,0
11.316443,112.23,0,0.083333,0
179.362453,839.09,839.09,0.833333,0.083333
36.868847,360,360,0.5,0
10.678354,50,0,0.083333,0
158.512412,713.64,0,0.083333,0
10.266994,141.24,141.24,1,0
43.087983,133,0,0.142857,0
39.105741,220,0,0.083333,0
543.219992,0,0,0,0.833333
5.313086,71.75,71.75,0.583333,0
389.835298,0,0,0,0.5
46.773238,2166.56,2166.56,0.666667,0
24.176932,189.85,0,0.333333,0
293.614532,839.61,0,0.714286,0.857143
14.480094,134.6,134.6,0.571429,0
17.838173,164.7,164.7,0.416667,0
12.00682,126,126,1,0
38.251194,368.84,368.84,0.5,0
39.469095,418.97,418.97,1,0
91.705554,1468.1,0,0.833333,0
15.257465,238.25,238.25,0.083333,0
18.606861,302.5,302.5,0.75,0
91.011429,1023.55,235.4,0.75,0
2.752576,30.9,30.9,0.166667,0
15.236618,161.5,0,0.166667,0
7.146747,60,60,0.083333,0
793.713659,1307,0,0.166667,0
19.589561,299.84,0,0.416667,0
14.471941,120,120,1,0
133.68751,1139.2,1139.2,1,0
822.755885,531.14,171.9,1,0
71.186651,1500,1500,1,0
8.59137,125,125,0.5,0
43.762299,422.24,75,1,0
205.127197,1222.98,0,0.428571,0
669.973636,0,0,0,0.166667
313.360445,1031.91,0,0.5,0
79.517489,335.38,65.38,0.25,0
49.433937,387,387,1,0
64.491497,855.99,855.99,1,0
8.844399,116.68,116.68,0.166667,0
14.9447,381.5,381.5,0.583333,0
15.667283,147.48,147.48,1,0
7.950803,92.2,92.2,0.583333,0
126.289657,366.68,366.68,0.333333,0.166667
54.250363,317.4,0,0.3,0
118.941982,1250,1250,0.714286,0
812.934042,50,0,0.142857,1
662.022698,280,0,0.125,0.25
16.388956,68.88,68.88,0.166667,0
4.448015,71.81,71.81,0.25,0
298.779514,1205.85,894.88,0.666667,0
26.800912,163.2,163.2,0.75,0
229.667169,0,0,0,0.083333
23.111629,237.66,237.66,0.25,0
155.924331,517.14,56.57,0.416667,0
464.674156,1979.22,0,0.666667,0.111111
16.024822,113.44,113.44,0.666667,0
41.479055,243.96,243.96,1,0
22.322215,448,258,0.333333,0
11.056609,334.85,334.85,0.583333,0
197.02206,3824.78,2102.27,1,0
17.820255,123.72,123.72,0.333333,0
380.351858,1216.21,0,0.166667,0.083333
50.004286,341.14,341.14,1,0
3.483716,98.81,98.81,0.25,0
97.281118,3091.75,1634.95,1,0
63.078242,114,114,0.25,0
22.695131,201.18,0,1,0
130.142888,0,0,0,0.083333
106.45347,2014.84,1140,0.583333,0
38.316222,436.75,436.75,0.25,0
65.645186,735.69,650.19,0.5,0
26.531265,373.39,373.39,0.636364,0
90.084324,1098.82,0,0.583333,0.083333
31.111952,470.65,470.65,0.833333,0
534.168335,3916.8,1746.43,0.909091,0.090909
272.711518,0,0,0,0.083333
13.61768,396,396,1,0
100.208311,0,0,0,0.090909
27.164388,554.35,89.72,1,0
33.31938,279.56,279.56,0.666667,0
18.957284,187.25,187.25,0.583333,0
35.578362,464.51,331.51,0.833333,0
16.11487,313.25,313.25,0.583333,0
99.643727,677.68,22,1,0
44.63179,582.6,582.6,1,0
42.68579,708,382,0.75,0
14.428951,200,200,0.666667,0
230.936733,0,0,0,0.125
27.17079,275,275,0.833333,0
24.569042,532.93,532.93,1,0
157.907139,499.92,499.92,1,0.166667
223.786947,5094.41,1350,1,0.166667
82.98006,906.78,906.78,1,0
109.681353,2118.66,2118.66,0.916667,0
43.438252,194.1,194.1,0.833333,0
117.063942,1035.05,970.15,0.75,0
142.833472,1400.18,1315.18,0.916667,0
9.712731,128.94,128.94,0.583333,0
548.252892,208.41,0,0.083333,0.333333
22.187914,0,0,0,0.083333
52.511818,0,0,0,0.166667
256.02662,2098.56,300.26,0.909091,0
33.528505,477.5,284,0.583333,0
41.13959,235,235,1,0
683.391465,0,0,0,0.083333
185.725079,456.05,456.05,0.416667,0
36.40909,1091.7,0,0.916667,0.083333
54.567517,0,0,0,0.166667
13.718373,401.88,401.88,1,0
105.385636,1536.31,1191.4,0.666667,0
124.58001,1302.02,1302.02,0.75,0
28.320092,332.5,332.5,0.25,0
435.55396,1522.06,149.72,0.833333,0
71.345309,1166.76,1166.76,1,0
21.181957,431.7,280,0.333333,0
165.192464,206.32,206.32,0.833333,0
169.781679,399.6,399.6,1,0
206.978089,0,0,0,0.090909
86.206262,626.28,415.58,0.833333,0
473.840442,0,0,0,0.333333
14.871714,62.7,0,0.083333,0
52.776167,508.94,0,1,0
1191.014802,590.8,0,0.142857,0.142857
32.807257,304,304,0.666667,0
73.876478,600,600,0.666667,0
33.015501,295.56,187.56,0.666667,0
25.407311,504.96,504.96,1,0
84.366783,776.92,0,0.833333,0
4.598902,51.16,51.16,0.166667,0
63.930277,626.98,37.88,0.416667,0
145.085902,1284.74,0,0.5,0
149.540627,656.16,469.26,0.583333,0.083333
36.57785,561.48,561.48,0.5,0
528.324583,0,0,0,0.416667
26.547229,224.56,224.56,0.583333,0
19.962737,287.4,287.4,1,0
292.176394,400.04,125,0.583333,0.25
189.12074,1051.1,1051.1,0.833333,0
300.81906,0,0,0,0.5
103.622401,351.5,351.5,0.5,0
28.612828,208,208,0.833333,0
44.910575,444.96,444.96,1,0
206.376314,1886.21,655.9,1,0
419.727505,1945.8,1945.8,1,0
223.281483,4151.48,1037.89,1,0
189.434859,500.09,500.09,0.916667,0
164.684836,622.9,0,0.545455,0.090909
128.48978,462.86,462.86,1,0
673.592238,2199.62,1896.06,1,0
143.538206,415.47,415.47,1,0
82.784219,431.28,0,0.083333,0
231.995439,2310.21,649.7,1,0
24.28497,250.6,250.6,0.583333,0
150.269903,853.44,853.44,1,0
96.820999,928.53,317.49,0.25,0.083333
